patch_index,reuse_vs_pedalboard__log_spectral_distance_db,reuse_vs_pedalboard__spectral_convergence,reuse_vs_pedalboard__normalized_rms_difference,reload_vs_pedalboard__log_spectral_distance_db,reload_vs_pedalboard__spectral_convergence,reload_vs_pedalboard__normalized_rms_difference,reuse_vs_reload__log_spectral_distance_db,reuse_vs_reload__spectral_convergence,reuse_vs_reload__normalized_rms_difference
2195,1.2320641015842171e-05,4.945923606421126e-08,0.0,1.2320641015842171e-05,4.945923606421126e-08,0.0,0.0,0.0,0.0
2196,7.030530689063042e-05,5.163896592672741e-08,0.0,7.030530689063042e-05,5.163896592672741e-08,0.0,0.0,0.0,0.0
2197,3.494981751306463e-05,5.230190500719224e-08,0.0,3.494981751306463e-05,5.230190500719224e-08,0.0,0.0,0.0,0.0
2198,0.00039170831913530846,5.0680100487980995e-08,0.0,0.00039170831913530846,5.0680100487980995e-08,0.0,0.0,0.0,0.0
2199,4.908240973064544e-05,4.479330402531864e-08,0.0,4.908240973064544e-05,4.479330402531864e-08,0.0,0.0,0.0,0.0
2200,1.4277984036151287e-05,5.1612300152302866e-08,0.0,1.4277984036151287e-05,5.1612300152302866e-08,0.0,0.0,0.0,0.0
2201,0.00017793294375876626,5.019374291056807e-08,0.0,0.00017793294375876626,5.019374291056807e-08,0.0,0.0,0.0,0.0
2202,9.4265690406164e-06,5.050157968236601e-08,0.0,9.4265690406164e-06,5.050157968236601e-08,0.0,0.0,0.0,0.0
2204,3.0447350452094185e-05,5.355393996422533e-08,0.0,3.0447350452094185e-05,5.355393996422533e-08,0.0,0.0,0.0,0.0
2206,2.1153072436854128e-05,4.9127554690901745e-08,0.0,2.1153072436854128e-05,4.9127554690901745e-08,0.0,0.0,0.0,0.0
2207,0.0002617712331284436,4.864267026647487e-08,0.0,0.0002617712331284436,4.864267026647487e-08,0.0,0.0,0.0,0.0
2209,8.303895177491517,1.365152548005032,1.4148943931917177,8.069715962113692,1.309882157603007,1.4170637993973028,7.96110200881958,1.342918038368225,1.4117621183395386
2210,8.507694398905764e-06,5.101852625106082e-08,0.0,8.507694398905764e-06,5.101852625106082e-08,0.0,0.0,0.0,0.0
2211,0.0004961858362337238,5.3499024888635846e-08,0.0,0.0004961858362337238,5.3499024888635846e-08,0.0,0.0,0.0,0.0
2212,7.695923540824794e-05,4.967087151113776e-08,0.0,7.695923540824794e-05,4.967087151113776e-08,0.0,0.0,0.0,0.0
2213,4.6424821459198245e-05,4.569619921007643e-08,0.0,4.6424821459198245e-05,4.569619921007643e-08,0.0,0.0,0.0,0.0
2214,0.00012016850591696746,5.1118859455223955e-08,0.0,0.00012016850591696746,5.1118859455223955e-08,0.0,0.0,0.0,0.0
2215,1.4911245379145954e-05,5.239749153598092e-08,0.0,1.4911245379145954e-05,5.239749153598092e-08,0.0,0.0,0.0,0.0
2216,1.6577894137652056e-05,5.13041387017293e-08,0.0,1.6577894137652056e-05,5.13041387017293e-08,0.0,0.0,0.0,0.0
2217,2.125401227083341e-05,5.100986392852684e-08,0.0,2.125401227083341e-05,5.100986392852684e-08,0.0,0.0,0.0,0.0
2218,7.350814739614032,1.1978506628280026,1.4136344512160564,6.29591212136004,0.5193463293841057,1.2974982464142744,7.537798881530762,1.3013838529586792,1.4122605323791504
2221,2.280395752564143e-05,5.00439840177039e-08,0.0,2.280395752564143e-05,5.00439840177039e-08,0.0,0.0,0.0,0.0
2222,6.342072485603404e-05,5.3084234420391745e-08,0.0,6.342072485603404e-05,5.3084234420391745e-08,0.0,0.0,0.0,0.0
2223,7.75941865633468e-06,5.057971644059324e-08,0.0,7.75941865633468e-06,5.057971644059324e-08,0.0,0.0,0.0,0.0
2225,7.071832932282967e-06,4.604959450789702e-08,0.0,7.071832932282967e-06,4.604959450789702e-08,0.0,0.0,0.0,0.0
2226,3.762046414779152e-05,5.855509903497843e-08,0.0,3.762046414779152e-05,5.855509903497843e-08,0.0,0.0,0.0,0.0
2227,8.075610688845914e-06,4.9962340065340324e-08,0.0,8.075610688845914e-06,4.9962340065340324e-08,0.0,0.0,0.0,0.0
2228,3.778981562603394e-05,4.7377401298153037e-08,0.0,3.778981562603394e-05,4.7377401298153037e-08,0.0,0.0,0.0,0.0
2229,3.980000803149288e-06,4.7036671884392914e-08,0.0,3.980000803149288e-06,4.7036671884392914e-08,0.0,0.0,0.0,0.0
2230,0.00010378201745305459,4.909003497619266e-08,0.0,0.00010378201745305459,4.909003497619266e-08,0.0,0.0,0.0,0.0
2231,0.0002621883831455855,5.1860224352169844e-08,0.0,0.0002621883831455855,5.1860224352169844e-08,0.0,0.0,0.0,0.0
2234,0.00019473982763368536,5.09530719471193e-08,0.0,0.00019473982763368536,5.09530719471193e-08,0.0,0.0,0.0,0.0
2235,6.462910718877335e-05,5.0971271399549224e-08,0.0,6.462910718877335e-05,5.0971271399549224e-08,0.0,0.0,0.0,0.0
2236,9.776466264494297e-05,4.676383125683018e-08,0.0,9.776466264494297e-05,4.676383125683018e-08,0.0,0.0,0.0,0.0
2237,5.810527216772279e-05,5.216041153898098e-08,0.0,5.810527216772279e-05,5.216041153898098e-08,0.0,0.0,0.0,0.0
2238,0.0001075840176953606,4.9299336949102864e-08,0.0,0.0001075840176953606,4.9299336949102864e-08,0.0,0.0,0.0,0.0
2239,0.00012958521006853994,4.82450238570737e-08,0.0,0.00012958521006853994,4.82450238570737e-08,0.0,0.0,0.0,0.0
2240,2.3428551743133644e-05,4.901834212764829e-08,0.0,2.3428551743133644e-05,4.901834212764829e-08,0.0,0.0,0.0,0.0
2241,3.200984858277532e-06,4.7664527998279456e-08,0.0,3.200984858277532e-06,4.7664527998279456e-08,0.0,0.0,0.0,0.0
2242,0.00013034958293943187,5.3248822723618856e-08,0.0,0.00013034958293943187,5.3248822723618856e-08,0.0,0.0,0.0,0.0
2243,0.00021429424241062336,4.6880654410362254e-08,0.0,0.00021429424241062336,4.6880654410362254e-08,0.0,0.0,0.0,0.0
2244,0.0001241393528217349,4.827160060923446e-08,0.0,0.0001241393528217349,4.827160060923446e-08,0.0,0.0,0.0,0.0
2245,9.49371980527909e-05,5.15877194628084e-08,0.0,9.49371980527909e-05,5.15877194628084e-08,0.0,0.0,0.0,0.0
2246,10.108367242617618,1.1322016470649383,1.41033638762201,9.499178929703122,1.044476800112794,1.395872600835973,9.957196235656738,1.0431535243988037,1.4274300336837769
2247,1.795532822690843e-05,5.016933178702385e-08,0.0,1.795532822690843e-05,5.016933178702385e-08,0.0,0.0,0.0,0.0
2248,12.190271751237233,0.8634024712245946,1.4157798845417773,10.728815520609826,0.9141378890782947,1.4177840450589823,11.92222785949707,0.7222842574119568,1.3864479064941406
2249,3.4497310295233584e-05,5.035959402455648e-08,0.0,3.4497310295233584e-05,5.035959402455648e-08,0.0,0.0,0.0,0.0
2251,7.175447343641566e-05,5.250562489750589e-08,0.0,7.175447343641566e-05,5.250562489750589e-08,0.0,0.0,0.0,0.0
2252,1.6988529320038044e-05,5.374443335121791e-08,0.0,1.6988529320038044e-05,5.374443335121791e-08,0.0,0.0,0.0,0.0
2254,0.0001042369720911259,4.951317020904663e-08,0.0,0.0001042369720911259,4.951317020904663e-08,0.0,0.0,0.0,0.0
2255,9.457107238133081e-05,4.6389278497618425e-08,0.0,9.457107238133081e-05,4.6389278497618425e-08,0.0,0.0,0.0,0.0
2256,7.707548406450422e-06,5.158359387448543e-08,0.0,7.707548406450422e-06,5.158359387448543e-08,0.0,0.0,0.0,0.0
2257,12.601864270622398,1.340262855204712,1.4163837772428292,10.034106101025863,1.0553004647930155,1.371746189851703,12.456425666809082,1.334004282951355,1.4187694787979126
2258,1.6010857876663388e-05,5.162473817168811e-08,0.0,1.6010857876663388e-05,5.162473817168811e-08,0.0,0.0,0.0,0.0
2259,6.215675286642542e-05,4.812432185084059e-08,0.0,6.215675286642542e-05,4.812432185084059e-08,0.0,0.0,0.0,0.0
2260,2.362524350723149e-05,5.0308702092446554e-08,0.0,2.362524350723149e-05,5.0308702092446554e-08,0.0,0.0,0.0,0.0
2261,2.6292049186358377e-05,4.4721027870594624e-08,0.0,2.6292049186358377e-05,4.4721027870594624e-08,0.0,0.0,0.0,0.0
2262,6.283194069143294e-06,5.3209256399385384e-08,0.0,6.283194069143294e-06,5.3209256399385384e-08,0.0,0.0,0.0,0.0
2263,8.176421430030797e-05,5.5571466894145844e-08,0.0,8.176421430030797e-05,5.5571466894145844e-08,0.0,0.0,0.0,0.0
2264,0.00010263321366932886,5.051817485848264e-08,0.0,0.00010263321366932886,5.051817485848264e-08,0.0,0.0,0.0,0.0
2265,8.990150463703275e-06,4.983882129475532e-08,0.0,8.990150463703275e-06,4.983882129475532e-08,0.0,0.0,0.0,0.0
2266,2.802292382969525e-05,4.896479140536015e-08,0.0,2.802292382969525e-05,4.896479140536015e-08,0.0,0.0,0.0,0.0
2267,2.36106803237085e-05,5.129982455209866e-08,0.0,2.36106803237085e-05,5.129982455209866e-08,0.0,0.0,0.0,0.0
2268,1.4652664860594667e-05,5.434467041106837e-08,0.0,1.4652664860594667e-05,5.434467041106837e-08,0.0,0.0,0.0,0.0
2269,9.014038674436813,1.2757164416218068,1.4218317400495122,9.154596722283413,1.3922213283105465,1.4120405752503322,9.175809860229492,1.3841807842254639,1.4141995906829834
2270,0.00010880053643481266,5.075288052903959e-08,0.0,0.00010880053643481266,5.075288052903959e-08,0.0,0.0,0.0,0.0
2271,5.07334511987295e-05,5.0535547942745296e-08,0.0,5.07334511987295e-05,5.0535547942745296e-08,0.0,0.0,0.0,0.0
2272,3.4266153784562437e-05,5.114005596113871e-08,0.0,3.4266153784562437e-05,5.114005596113871e-08,0.0,0.0,0.0,0.0
2273,1.453378003093022e-05,4.966402749705158e-08,0.0,1.453378003093022e-05,4.966402749705158e-08,0.0,0.0,0.0,0.0
2274,1.9218606015953353e-05,5.110713869353714e-08,0.0,1.9218606015953353e-05,5.110713869353714e-08,0.0,0.0,0.0,0.0
2275,3.3658385241505704e-05,5.111087118071891e-08,0.0,3.3658385241505704e-05,5.111087118071891e-08,0.0,0.0,0.0,0.0
2276,5.835746151575428e-05,4.8339206825621714e-08,0.0,5.835746151575428e-05,4.8339206825621714e-08,0.0,0.0,0.0,0.0
2277,0.0001456961781293722,5.2257248999525886e-08,0.0,0.0001456961781293722,5.2257248999525886e-08,0.0,0.0,0.0,0.0
2278,8.82923120266722,1.1320208792557178,1.4347977385791864,6.219471076354783,1.1162743522596004,1.4474243562688647,8.871432304382324,0.6858726739883423,1.502551794052124
2280,1.263935971353595e-05,4.952426442029129e-08,0.0,1.263935971353595e-05,4.952426442029129e-08,0.0,0.0,0.0,0.0
2281,0.00017890114087336194,4.774572261314157e-08,0.0,0.00017890114087336194,4.774572261314157e-08,0.0,0.0,0.0,0.0
2282,6.4132063991926325,0.41338330906399523,1.429094572793556,6.260659415646496,0.5612418597161631,1.490830551373574,6.602206707000732,0.6984383463859558,1.2677229642868042
2283,0.0001057925230445588,5.121007255160703e-08,0.0,0.0001057925230445588,5.121007255160703e-08,0.0,0.0,0.0,0.0
2284,0.0002458972465757626,5.058079105865463e-08,0.0,0.0002458972465757626,5.058079105865463e-08,0.0,0.0,0.0,0.0
2285,0.00015426222865789064,5.22442373792339e-08,0.0,0.00015426222865789064,5.22442373792339e-08,0.0,0.0,0.0,0.0
2286,2.2012682190096065e-05,5.451189658640771e-08,0.0,2.2012682190096065e-05,5.451189658640771e-08,0.0,0.0,0.0,0.0
2287,0.00011827756179246516,5.7615346833956216e-08,0.0,0.00011827756179246516,5.7615346833956216e-08,0.0,0.0,0.0,0.0
2288,9.556237700393975,1.2537498577919126,1.4225901311282556,9.113337786337167,1.2564810971758074,1.4067822561899797,7.764495849609375,1.218621850013733,1.425244927406311
2289,3.763652419366333e-05,4.891172452185355e-08,0.0,3.763652419366333e-05,4.891172452185355e-08,0.0,0.0,0.0,0.0
2290,1.148964808089554e-05,5.198619818438101e-08,0.0,1.148964808089554e-05,5.198619818438101e-08,0.0,0.0,0.0,0.0
2291,1.3521530714529577e-05,4.8986114522499026e-08,0.0,1.3521530714529577e-05,4.8986114522499026e-08,0.0,0.0,0.0,0.0
2292,0.00016451476164883644,5.160231222221177e-08,0.0,0.00016451476164883644,5.160231222221177e-08,0.0,0.0,0.0,0.0
2293,6.745787135736018e-05,5.198696495890839e-08,0.0,6.745787135736018e-05,5.198696495890839e-08,0.0,0.0,0.0,0.0
2294,5.61092504022881e-06,5.557629832039198e-08,0.0,5.61092504022881e-06,5.557629832039198e-08,0.0,0.0,0.0,0.0
2295,0.00012290198314573444,4.8628984975882256e-08,0.0,0.00012290198314573444,4.8628984975882256e-08,0.0,0.0,0.0,0.0
2296,0.0002899396505238327,5.221968170128928e-08,0.0,0.0002899396505238327,5.221968170128928e-08,0.0,0.0,0.0,0.0
2297,5.735352250680138e-05,4.8834249934908416e-08,0.0,5.735352250680138e-05,4.8834249934908416e-08,0.0,0.0,0.0,0.0
2298,0.0015005284447425662,5.047927757683539e-08,0.0,0.0015005284447425662,5.047927757683539e-08,0.0,0.0,0.0,0.0
2299,1.6470985613083536e-05,4.937212106863816e-08,0.0,1.6470985613083536e-05,4.937212106863816e-08,0.0,0.0,0.0,0.0
2300,6.088118715333452e-05,5.00625445315643e-08,0.0,6.088118715333452e-05,5.00625445315643e-08,0.0,0.0,0.0,0.0
2301,5.8896259142257125e-05,4.1771593801759034e-08,0.0,5.8896259142257125e-05,4.1771593801759034e-08,0.0,0.0,0.0,0.0
2302,2.158840799968723e-05,4.8120790200833984e-08,0.0,2.158840799968723e-05,4.8120790200833984e-08,0.0,0.0,0.0,0.0
2303,8.820839330360402,0.8796658454033628,1.4084446614986796,8.616787564684273,0.8473271499591054,1.3813285378555686,8.647480964660645,0.8472373485565186,1.4173924922943115
2304,7.154948213336085e-05,4.855798443378028e-08,0.0,7.154948213336085e-05,4.855798443378028e-08,0.0,0.0,0.0,0.0
2305,7.224507741518282e-05,4.2885855323371935e-08,0.0,7.224507741518282e-05,4.2885855323371935e-08,0.0,0.0,0.0,0.0
2306,7.449130789760848,1.3548117228648842,1.4208415827110323,7.523335225696695,1.2880755021100307,1.4130121033271879,6.2809014320373535,1.1308903694152832,1.3932379484176636
2307,7.845045050351716,1.317984688229166,1.4083568073789137,7.894149158816387,1.2497635731709755,1.4017830672403655,8.417287826538086,1.3865174055099487,1.4112697839736938
2308,1.0517662139351743e-05,4.855311881426688e-08,0.0,1.0517662139351743e-05,4.855311881426688e-08,0.0,0.0,0.0,0.0
2309,1.9827776510434978e-05,4.895981531481095e-08,0.0,1.9827776510434978e-05,4.895981531481095e-08,0.0,0.0,0.0,0.0
2310,3.933342752362382e-05,4.59672357258016e-08,0.0,3.933342752362382e-05,4.59672357258016e-08,0.0,0.0,0.0,0.0
2312,5.210130633275112e-05,4.955947129319561e-08,0.0,5.210130633275112e-05,4.955947129319561e-08,0.0,0.0,0.0,0.0
2313,5.892745924081851e-05,4.907269755940211e-08,0.0,5.892745924081851e-05,4.907269755940211e-08,0.0,0.0,0.0,0.0
2316,4.502919651191961,0.08569506277277252,0.6774767057391669,4.603599482945675,0.084386075606741,0.4638641986819543,4.551421165466309,0.12088789790868759,0.9226186871528625
2317,0.00045584247506956613,4.981942853878858e-08,0.0,0.00045584247506956613,4.981942853878858e-08,0.0,0.0,0.0,0.0
2318,3.9529286853747068,0.11176474832706218,1.1012278461693008,3.8842282946349576,0.00703841287780873,0.07254886802691803,4.149031639099121,0.10769222676753998,1.0904977321624756
2319,0.00011893252086494454,5.3674262729455753e-08,0.0,0.00011893252086494454,5.3674262729455753e-08,0.0,0.0,0.0,0.0
2320,0.00013275590233984504,4.845669076285274e-08,0.0,0.00013275590233984504,4.845669076285274e-08,0.0,0.0,0.0,0.0
2321,5.4113118374995206e-05,5.334612433243782e-08,0.0,5.4113118374995206e-05,5.334612433243782e-08,0.0,0.0,0.0,0.0
2322,9.915672882076564e-05,5.052267484179572e-08,0.0,9.915672882076564e-05,5.052267484179572e-08,0.0,0.0,0.0,0.0
2324,5.104166749243744e-06,5.32651669364135e-08,0.0,5.104166749243744e-06,5.32651669364135e-08,0.0,0.0,0.0,0.0
2325,3.240159729011406e-05,4.720926062899498e-08,0.0,3.240159729011406e-05,4.720926062899498e-08,0.0,0.0,0.0,0.0
2326,1.655351558002544e-05,5.22105312095286e-08,0.0,1.655351558002544e-05,5.22105312095286e-08,0.0,0.0,0.0,0.0
2327,1.2715452249968854e-05,4.943055230166015e-08,0.0,1.2715452249968854e-05,4.943055230166015e-08,0.0,0.0,0.0,0.0
2329,0.00014128672950018434,4.74553827886023e-08,0.0,0.00014128672950018434,4.74553827886023e-08,0.0,0.0,0.0,0.0
2330,4.152151146853822e-05,5.5709453808808714e-08,0.0,4.152151146853822e-05,5.5709453808808714e-08,0.0,0.0,0.0,0.0
2331,0.00021191026602742456,4.789730813904136e-08,0.0,0.00021191026602742456,4.789730813904136e-08,0.0,0.0,0.0,0.0
2332,5.110597754499794e-05,5.037982654924258e-08,0.0,5.110597754499794e-05,5.037982654924258e-08,0.0,0.0,0.0,0.0
2333,5.029311974259551e-05,4.831565261079431e-08,0.0,5.029311974259551e-05,4.831565261079431e-08,0.0,0.0,0.0,0.0
2334,6.106685613760831,1.08474877856171,1.4394757461132544,5.806833322967455,0.9111424995284403,1.4598984828746966,6.150878429412842,1.135637879371643,1.423565149307251
2336,6.585372543417452e-06,5.127697419975992e-08,0.0,6.585372543417452e-06,5.127697419975992e-08,0.0,0.0,0.0,0.0
2337,1.5997611396943062e-05,4.8267672427344726e-08,0.0,1.5997611396943062e-05,4.8267672427344726e-08,0.0,0.0,0.0,0.0
2338,7.996036279311872,1.1620543849606442,1.4235030146360943,7.828838837906559,0.6896076812994519,1.4731034217961547,7.921492099761963,0.9797415137290955,1.4096407890319824
2339,5.631629156025422,0.8861914900020815,1.396981933699116,5.666489453424216,0.9131299277726291,1.5156989184665102,5.76163911819458,0.9410324096679688,1.420659065246582
2340,0.00011502181630992925,4.987534351465177e-08,0.0,0.00011502181630992925,4.987534351465177e-08,0.0,0.0,0.0,0.0
2341,2.6370647190131222e-05,5.167845142016905e-08,0.0,2.6370647190131222e-05,5.167845142016905e-08,0.0,0.0,0.0,0.0
2342,2.722853783505795e-05,4.9476917178217205e-08,0.0,2.722853783505795e-05,4.9476917178217205e-08,0.0,0.0,0.0,0.0
2343,5.1857906889832235e-05,4.748240223687328e-08,0.0,5.1857906889832235e-05,4.748240223687328e-08,0.0,0.0,0.0,0.0
2344,7.62022719366127e-05,4.713581660412656e-08,0.0,7.62022719366127e-05,4.713581660412656e-08,0.0,0.0,0.0,0.0
2345,6.594263274650251,1.1195727043051098,1.403953574653731,6.645465507718691,1.142635561444302,1.4003509905300782,6.726184844970703,1.140584111213684,1.4170552492141724
2346,1.8862913106009074e-05,5.4951195465080406e-08,0.0,1.8862913106009074e-05,5.4951195465080406e-08,0.0,0.0,0.0,0.0
2347,8.72011810740653e-06,5.114193269189185e-08,0.0,8.72011810740653e-06,5.114193269189185e-08,0.0,0.0,0.0,0.0
2349,7.595183762495893e-05,5.0195819530058865e-08,0.0,7.595183762495893e-05,5.0195819530058865e-08,0.0,0.0,0.0,0.0
2350,3.353379520726551e-05,5.0169639586546274e-08,0.0,3.353379520726551e-05,5.0169639586546274e-08,0.0,0.0,0.0,0.0
2351,0.000550156163999387,5.4206891468254615e-08,0.0,0.000550156163999387,5.4206891468254615e-08,0.0,0.0,0.0,0.0
2352,5.059464717237176e-05,4.713330839770039e-08,0.0,5.059464717237176e-05,4.713330839770039e-08,0.0,0.0,0.0,0.0
2353,8.389425635983313,1.411022561686335,1.4137528876285241,6.9401831852453055,1.3782505377116663,1.4216117461625728,8.594472885131836,1.412556529045105,1.4148075580596924
2354,3.670179569543782e-05,4.357948855102819e-08,0.0,3.670179569543782e-05,4.357948855102819e-08,0.0,0.0,0.0,0.0
2355,2.542741564492834e-05,4.896605999606407e-08,0.0,2.542741564492834e-05,4.896605999606407e-08,0.0,0.0,0.0,0.0
